phase,resolution_m,radius_m,run,target_id,target_lon,target_lat,target_height_agl_m,elapsed_s,read_s,dense_s,mask_s,total_s,cache_lookup_s,cache_status,rows,cols,state_bytes,baseline_rss_bytes,peak_rss_bytes
exact_cache_hit,5,3000.0,5,0,127.00002829110686,37.54954050092772,120.0,0.0005336689937394112,0.0,0.0,0.0,0.0005242890038061887,0.0004670979978982359,memory_hit,1201,1201,1442401,,
exact_cache_hit,5,3000.0,6,0,127.00002829110686,37.54954050092772,120.0,0.0005178689898457378,0.0,0.0,0.0,0.0005088890029583126,0.00044967798748984933,memory_hit,1201,1201,1442401,,
exact_cache_hit,5,3000.0,7,0,127.00002829110686,37.54954050092772,120.0,0.0042839050001930445,0.0,0.0,0.0,0.004257713997503743,0.0041513420001138,memory_hit,1201,1201,1442401,,
exact_cache_hit,5,3000.0,8,0,127.00002829110686,37.54954050092772,120.0,0.0006402019935194403,0.0,0.0,0.0,0.0006281310052145272,0.0005720800254493952,memory_hit,1201,1201,1442401,,
exact_cache_hit,5,3000.0,9,0,127.00002829110686,37.54954050092772,120.0,0.0005309289845172316,0.0,0.0,0.0,0.000521919020684436,0.0004639580147340894,memory_hit,1201,1201,1442401,,
exact_cache_hit,5,3000.0,10,0,127.00002829110686,37.54954050092772,120.0,0.0005104390147607774,0.0,0.0,0.0,0.0005017489893361926,0.00044463700032792985,memory_hit,1201,1201,1442401,,
exact_cache_hit,5,3000.0,11,0,127.00002829110686,37.54954050092772,120.0,0.0005276289884932339,0.0,0.0,0.0,0.0005187890201341361,0.00046244802069850266,memory_hit,1201,1201,1442401,,
exact_cache_hit,5,3000.0,12,0,127.00002829110686,37.54954050092772,120.0,0.0005587299820035696,0.0,0.0,0.0,0.0005418499931693077,0.0004811589897144586,memory_hit,1201,1201,1442401,,
exact_cache_hit,5,3000.0,13,0,127.00002829110686,37.54954050092772,120.0,0.0005206200003158301,0.0,0.0,0.0,0.0005109589837957174,0.0004521779774222523,memory_hit,1201,1201,1442401,,
exact_cache_hit,5,3000.0,14,0,127.00002829110686,37.54954050092772,120.0,0.0005161389999557287,0.0,0.0,0.0,0.0005070889892522246,0.0004522179951891303,memory_hit,1201,1201,1442401,,
exact_cache_hit,5,3000.0,15,0,127.00002829110686,37.54954050092772,120.0,0.0005278000026009977,0.0,0.0,0.0,0.0005184300243854523,0.0004624490102287382,memory_hit,1201,1201,1442401,,
exact_cache_hit,5,3000.0,16,0,127.00002829110686,37.54954050092772,120.0,0.0005217590078245848,0.0,0.0,0.0,0.0005129390046931803,0.00045775799662806094,memory_hit,1201,1201,1442401,,
exact_cache_hit,5,3000.0,17,0,127.00002829110686,37.54954050092772,120.0,0.0005381199880503118,0.0,0.0,0.0,0.0005274899885989726,0.0004685790045186877,memory_hit,1201,1201,1442401,,
exact_cache_hit,5,3000.0,18,0,127.00002829110686,37.54954050092772,120.0,0.0005284690123517066,0.0,0.0,0.0,0.000519038992933929,0.0004617180093191564,memory_hit,1201,1201,1442401,,
exact_cache_hit,5,3000.0,19,0,127.00002829110686,37.54954050092772,120.0,0.0005114490049891174,0.0,0.0,0.0,0.0005022879922762513,0.0004456269962247461,memory_hit,1201,1201,1442401,,
exact_cache_hit,5,3000.0,20,0,127.00002829110686,37.54954050092772,120.0,0.0005235090211499482,0.0,0.0,0.0,0.0005149889911990613,0.0004574979830067605,memory_hit,1201,1201,1442401,,
exact_cache_hit,5,3000.0,21,0,127.00002829110686,37.54954050092772,120.0,0.0005528990004677325,0.0,0.0,0.0,0.0005440090026240796,0.00048802801757119596,memory_hit,1201,1201,1442401,,
exact_cache_hit,5,3000.0,22,0,127.00002829110686,37.54954050092772,120.0,0.0005133480008225888,0.0,0.0,0.0,0.0005049379833508283,0.0004502369847614318,memory_hit,1201,1201,1442401,,
exact_cache_hit,5,3000.0,23,0,127.00002829110686,37.54954050092772,120.0,0.0005047879822086543,0.0,0.0,0.0,0.0004965080006513745,0.00043919699965044856,memory_hit,1201,1201,1442401,,
exact_cache_hit,5,3000.0,24,0,127.00002829110686,37.54954050092772,120.0,0.0005294889851938933,0.0,0.0,0.0,0.000518969027325511,0.0004610680043697357,memory_hit,1201,1201,1442401,,
exact_cache_hit,5,3000.0,25,0,127.00002829110686,37.54954050092772,120.0,0.0005261590122245252,0.0,0.0,0.0,0.0005176289996597916,0.00045994800166226923,memory_hit,1201,1201,1442401,,
exact_cache_hit,5,3000.0,26,0,127.00002829110686,37.54954050092772,120.0,0.0005239100137259811,0.0,0.0,0.0,0.0005156589904800057,0.0004592280020006001,memory_hit,1201,1201,1442401,,
exact_cache_hit,5,3000.0,27,0,127.00002829110686,37.54954050092772,120.0,0.0005266589869279414,0.0,0.0,0.0,0.0005177890125196427,0.0004596379876602441,memory_hit,1201,1201,1442401,,
exact_cache_hit,5,3000.0,28,0,127.00002829110686,37.54954050092772,120.0,0.0005059189861640334,0.0,0.0,0.0,0.0004973479954060167,0.00044105699635110795,memory_hit,1201,1201,1442401,,
exact_cache_hit,5,3000.0,29,0,127.00002829110686,37.54954050092772,120.0,0.0005158779968041927,0.0,0.0,0.0,0.000507977994857356,0.0004532570019364357,memory_hit,1201,1201,1442401,,
warm_uncached,5,5000.0,0,0,127.00002829110686,37.54954050092772,120.0,0.4725383679906372,0.2945520040229894,0.1004720869823359,0.07609382199007086,0.472291502985172,0.001170129980891943,disabled,2001,2001,4004001,226275328,330379264
warm_uncached,5,5000.0,1,1,126.99524311420606,37.545311527271124,120.0,0.45178604798275046,0.2683429009921383,0.11222029000055045,0.06990337400930002,0.45156051398953423,0.0010923389927484095,disabled,2001,2001,4004001,330375168,334385152
warm_uncached,5,5000.0,2,2,126.99423715263802,37.55500928397593,120.0,0.3963831559813116,0.2358958580007311,0.09713687698240392,0.06195865600602701,0.39619900201796554,0.0012062610185239464,disabled,2001,2001,4004001,334381056,334385152
warm_uncached,5,5000.0,3,3,127.00779831866396,37.54285464789781,120.0,0.40490593400318176,0.24037109001073986,0.09568215897888876,0.06743672999436967,0.4046675499994308,0.0011755609884858131,disabled,2001,2001,4004001,334381056,334385152
warm_uncached,5,5000.0,4,4,127.0064726628693,37.55369503682594,120.0,0.42151717099477537,0.24332584999501705,0.10507858300115913,0.07153486099559814,0.4213149379938841,0.0013742140145041049,disabled,2001,2001,4004001,334381056,334385152
warm_uncached,5,5000.0,5,0,127.00002829110686,37.54954050092772,120.0,0.4100115659821313,0.22848728200187907,0.10835091699846089,0.0719062949938234,0.40974471101071686,0.0009978070156648755,disabled,2001,2001,4004001,334381056,334385152
