phase,resolution_m,radius_m,run,target_id,target_lon,target_lat,target_height_agl_m,elapsed_s,read_s,dense_s,mask_s,total_s,cache_lookup_s,cache_status,rows,cols,state_bytes,baseline_rss_bytes,peak_rss_bytes
warm_uncached,5,1000.0,20,0,127.00002829110686,37.54954050092772,120.0,0.013231037999503314,0.005724946997361258,0.004138328979024664,0.0017807740077842027,0.013014778989600018,0.0013696190144401044,disabled,401,401,160801,222535680,222543872
warm_uncached,5,1000.0,21,1,126.99524311420606,37.545311527271124,120.0,0.012787202023901045,0.004846544994506985,0.004614106001099572,0.001688090997049585,0.012534871988464147,0.001384539995342493,disabled,401,401,160801,222539776,222543872
warm_uncached,5,1000.0,22,2,126.99423715263802,37.55500928397593,120.0,0.014733541989699006,0.007784030982293189,0.004034245008369908,0.0016433990094810724,0.01456053598667495,0.0010981500090565532,disabled,401,401,160801,222539776,222543872
warm_uncached,5,1000.0,23,3,127.00779831866396,37.54285464789781,120.0,0.015207518998067826,0.007915155991213396,0.004108257999178022,0.001922739000292495,0.015042993007227778,0.0010953690216410905,disabled,401,401,160801,222539776,222543872
warm_uncached,5,1000.0,24,4,127.0064726628693,37.55369503682594,120.0,0.014637748012319207,0.005448526993859559,0.006044948007911444,0.0017840039799921215,0.01447462200303562,0.0011958130053244531,disabled,401,401,160801,222539776,222543872
warm_uncached,5,1000.0,25,0,127.00002829110686,37.54954050092772,120.0,0.014625618001446128,0.007050023996271193,0.004405749001307413,0.00179196399403736,0.014470202004304156,0.001220915000885725,disabled,401,401,160801,222539776,222543872
warm_uncached,5,1000.0,26,1,126.99524311420606,37.545311527271124,120.0,0.014962919987738132,0.007729548990027979,0.004310965014155954,0.001693850994342938,0.014819224015809596,0.001084039016859606,disabled,401,401,160801,222539776,222543872
warm_uncached,5,1000.0,27,2,126.99423715263802,37.55500928397593,120.0,0.014318426983663812,0.0058964029885828495,0.004100598016520962,0.002967926993733272,0.01415225098025985,0.001186612993478775,disabled,401,401,160801,222539776,222543872
warm_uncached,5,1000.0,28,3,127.00779831866396,37.54285464789781,120.0,0.019135959999402985,0.008210266008973122,0.003914331988198683,0.0054985780152492225,0.018913401989266276,0.0012881959846708924,disabled,401,401,160801,222539776,222543872
warm_uncached,5,1000.0,29,4,127.0064726628693,37.55369503682594,120.0,0.012781852012267336,0.005886892002308741,0.0038027180125936866,0.0017040309903677553,0.0125956250121817,0.0012007640034426004,disabled,401,401,160801,222539776,222543872
exact_cache_hit,5,1000.0,0,0,127.00002829110686,37.54954050092772,120.0,0.0014989539922680706,0.0,0.0,0.0,0.001468463015044108,0.001396570005454123,memory_hit,401,401,160801,,
exact_cache_hit,5,1000.0,1,0,127.00002829110686,37.54954050092772,120.0,0.0005980010027997196,0.0,0.0,0.0,0.0005870710010640323,0.0005362090014386922,memory_hit,401,401,160801,,
